folder	file	line	flags	法人番号	会社名
unit_million	111.fixed.csv	507	corporate_number_invalid_shape	2.13E+12	株式会社KINSHA
unit_million	111.fixed.csv	508	corporate_number_invalid_shape	6.13E+12	玉理化学株式会社
unit_million	111.fixed.csv	509	corporate_number_invalid_shape	4.13E+12	朝陽物産株式会社
unit_million	111.fixed.csv	510	corporate_number_invalid_shape	1.12E+12	株式会社蕪村菴
unit_million	111.fixed.csv	511	corporate_number_invalid_shape	1.13E+12	株式会社ティーエーシー
unit_million	111.fixed.csv	512	corporate_number_invalid_shape	1.13E+12	株式会社ワコー
unit_million	111.fixed.csv	513	corporate_number_invalid_shape	4.13E+12	社会福祉法人伏見にちりん福祉会
unit_million	111.fixed.csv	514	corporate_number_invalid_shape	4.13E+12	朝日レントゲン工業株式会社
unit_million	111.fixed.csv	515	corporate_number_invalid_shape	2.13E+12	株式会社シーエープラント
unit_million	111.fixed.csv	516	corporate_number_invalid_shape	7.13E+12	三幸総研株式会社
unit_million	111.fixed.csv	517	corporate_number_invalid_shape	9.13E+12	株式会社中郷
unit_million	111.fixed.csv	518	corporate_number_invalid_shape	8.13E+12	大松株式会社
unit_million	111.fixed.csv	519	corporate_number_invalid_shape	8.13E+12	株式会社ピープルズ
unit_million	111.fixed.csv	520	corporate_number_invalid_shape	9.13E+12	ネッツトヨタ京華株式会社
unit_million	111.fixed.csv	521	corporate_number_invalid_shape	1.13E+12	株式会社ナベル
unit_million	111.fixed.csv	522	corporate_number_invalid_shape	7.13E+12	株式会社京信システムサービス
unit_million	111.fixed.csv	523	corporate_number_invalid_shape	4.13E+12	株式会社エリッツ
unit_million	111.fixed.csv	524	corporate_number_invalid_shape	8.13E+12	株式会社ケイハン
unit_million	111.fixed.csv	525	corporate_number_invalid_shape	4.13E+12	ポノス株式会社
unit_million	111.fixed.csv	526	corporate_number_invalid_shape	2.13E+12	ネッツトヨタ京都株式会社
unit_million	111.fixed.csv	527	corporate_number_invalid_shape	2.13E+12	大光印刷株式会社
unit_million	111.fixed.csv	528	corporate_number_invalid_shape	4.12E+12	株式会社SRD
unit_million	111.fixed.csv	529	corporate_number_invalid_shape	8.13E+12	株式会社伊と忠
unit_million	111.fixed.csv	530	corporate_number_invalid_shape	7.13E+12	三和化工株式会社
unit_million	111.fixed.csv	531	corporate_number_invalid_shape	4.13E+12	関西ガスメータ株式会社
unit_million	111.fixed.csv	532	corporate_number_invalid_shape	1.13E+12	株式会社ロマンス小杉
unit_million	111.fixed.csv	533	corporate_number_invalid_shape	1.13E+12	洛西貨物自動車株式会社
unit_million	111.fixed.csv	534	corporate_number_invalid_shape	1.13E+12	株式会社日本サルベージサービス
unit_million	111.fixed.csv	535	corporate_number_invalid_shape	6.13E+12	株式会社ノート
unit_million	111.fixed.csv	536	corporate_number_invalid_shape	6.13E+12	日本特殊研砥株式会社
unit_million	111.fixed.csv	537	corporate_number_invalid_shape	7.13E+12	上田鍍金株式会社
unit_million	111.fixed.csv	538	corporate_number_invalid_shape	6.13E+12	株式会社アクト・ファクトリー
unit_million	111.fixed.csv	539	corporate_number_invalid_shape	1.13E+12	株式会社田ごと
unit_million	111.fixed.csv	540	corporate_number_invalid_shape	7.13E+12	株式会社ユキオー
unit_million	111.fixed.csv	541	corporate_number_invalid_shape	5.13E+12	株式会社最上インクス
unit_million	111.fixed.csv	542	corporate_number_invalid_shape	8.13E+12	株式会社第一観光ビル
unit_million	111.fixed.csv	543	corporate_number_invalid_shape	3.13E+12	株式会社近畿リサーチセンター
unit_million	111.fixed.csv	544	corporate_number_invalid_shape	3.13E+12	株式会社エイジェックスカンパニーズ
unit_million	111.fixed.csv	545	corporate_number_invalid_shape	5.13E+12	株式会社秀峰
unit_million	111.fixed.csv	546	corporate_number_invalid_shape	4.13E+12	株式会社畑鉄工所
unit_million	111.fixed.csv	547	corporate_number_invalid_shape	2.13E+12	サンエー電機株式会社
unit_million	111.fixed.csv	548	corporate_number_invalid_shape	3.13E+12	株式会社ノーザンライツ・コーポレーション
unit_million	111.fixed.csv	549	corporate_number_invalid_shape	9.13E+12	株式会社京繊
unit_million	111.fixed.csv	550	corporate_number_invalid_shape	2.13E+12	株式会社京藤梱包運輸
unit_million	111.fixed.csv	551	corporate_number_invalid_shape	9.13E+12	株式会社ONOplus
unit_million	111.fixed.csv	552	corporate_number_invalid_shape	5.13E+12	カゴヤ・ジャパン株式会社
unit_million	111.fixed.csv	553	corporate_number_invalid_shape	3.13E+12	株式会社小池製作所
unit_million	111.fixed.csv	554	corporate_number_invalid_shape	5.01E+12	株式会社キッズ・コーポレーション
unit_million	111.fixed.csv	555	corporate_number_invalid_shape	9.13E+12	山田化学工業株式会社
unit_million	111.fixed.csv	556	corporate_number_invalid_shape	9.13E+12	株式会社大興設備開発
unit_million	111.fixed.csv	557	corporate_number_invalid_shape	6.13E+12	株式会社阪口製作所
unit_million	111.fixed.csv	558	corporate_number_invalid_shape	2.13E+12	株式会社山本清掃
unit_million	111.fixed.csv	559	corporate_number_invalid_shape	5.13E+12	株式会社スイトピア
unit_million	111.fixed.csv	560	corporate_number_invalid_shape	6.13E+12	英興株式会社
unit_million	111.fixed.csv	561	corporate_number_invalid_shape	3.13E+12	西村証券株式会社
unit_million	111.fixed.csv	562	corporate_number_invalid_shape	5.13E+12	三橋サンブリッジ株式会社
unit_million	111.fixed.csv	563	corporate_number_invalid_shape	7.13E+12	都大路タクシー株式会社
unit_million	111.fixed.csv	564	corporate_number_invalid_shape	7.13E+12	株式会社カシックス
unit_million	111.fixed.csv	565	corporate_number_invalid_shape	5.13E+12	株式会社ネオプラテック
unit_million	111.fixed.csv	566	corporate_number_invalid_shape	4.13E+12	甘利香辛食品株式会社
unit_million	111.fixed.csv	567	corporate_number_invalid_shape	1.13E+12	株式会社山豊エンジニアリング
unit_million	111.fixed.csv	568	corporate_number_invalid_shape	2.13E+12	株式会社オーク
unit_million	111.fixed.csv	569	corporate_number_invalid_shape	3.13E+12	株式会社レアル
unit_million	111.fixed.csv	570	corporate_number_invalid_shape	1.13E+12	リフター株式会社
unit_million	111.fixed.csv	571	corporate_number_invalid_shape	5.13E+12	株式会社ビクトリー自動車
unit_million	111.fixed.csv	572	corporate_number_invalid_shape	9.13E+12	株式会社中川パッケージ
unit_million	111.fixed.csv	573	corporate_number_invalid_shape	5.13E+12	平安建材株式会社
unit_million	111.fixed.csv	574	corporate_number_invalid_shape	3.13E+12	協栄建設株式会社
unit_million	111.fixed.csv	575	corporate_number_invalid_shape	2.13E+12	株式会社地域計画建築研究所
unit_million	111.fixed.csv	576	corporate_number_invalid_shape	7.13E+12	株式会社エーディックス
unit_million	111.fixed.csv	577	corporate_number_invalid_shape	2.13E+12	国立大学法人京都工芸繊維大学
unit_million	111.fixed.csv	578	corporate_number_invalid_shape	5.13E+12	光工業株式会社
unit_million	111.fixed.csv	579	corporate_number_invalid_shape	7.13E+12	株式会社ゆうホールディングス
unit_million	111.fixed.csv	580	corporate_number_invalid_shape	1.13E+12	生田産機工業株式会社
unit_million	111.fixed.csv	581	corporate_number_invalid_shape	6.13E+12	都総合管理株式会社
unit_million	111.fixed.csv	582	corporate_number_invalid_shape	2.13E+12	近江屋株式会社
unit_million	111.fixed.csv	583	corporate_number_invalid_shape	8.13E+12	洛東タクシー株式会社
unit_million	111.fixed.csv	584	corporate_number_invalid_shape	3.01E+12	ベルジャヤ京都ディベロップメント株式会社
unit_million	111.fixed.csv	585	corporate_number_invalid_shape	7.13E+12	株式会社特殊高所技術
unit_million	111.fixed.csv	586	corporate_number_invalid_shape	7.13E+12	株式会社中金
unit_million	111.fixed.csv	587	corporate_number_invalid_shape	2.13E+12	株式会社西嶋製作所
unit_million	111.fixed.csv	588	corporate_number_invalid_shape	8.13E+12	エムアイディ株式会社
unit_million	111.fixed.csv	589	corporate_number_invalid_shape	9.13E+12	株式会社ジェイテック
unit_million	111.fixed.csv	590	corporate_number_invalid_shape	5.13E+12	西京運輸株式会社
unit_million	111.fixed.csv	591	corporate_number_invalid_shape	8.13E+12	C&C株式会社
unit_million	111.fixed.csv	592	corporate_number_invalid_shape	7.13E+12	株式会社三昌製作所
unit_million	111.fixed.csv	593	corporate_number_invalid_shape	3.13E+12	株式会社優和紙工
unit_million	111.fixed.csv	594	corporate_number_invalid_shape	9.13E+12	株式会社ケーケーシー情報システム
unit_million	111.fixed.csv	595	corporate_number_invalid_shape	3.13E+12	カネヨシ商事株式会社
unit_million	111.fixed.csv	596	corporate_number_invalid_shape	3.13E+12	日本電気化学株式会社
unit_million	111.fixed.csv	597	corporate_number_invalid_shape	9.13E+12	株式会社紫野和久傳
unit_million	111.fixed.csv	598	corporate_number_invalid_shape	7.13E+12	株式会社コトナ
unit_million	111.fixed.csv	599	corporate_number_invalid_shape	4.13E+12	株式会社コスモテック
unit_million	111.fixed.csv	600	corporate_number_invalid_shape	3.13E+12	ホテルハイヤー株式会社
unit_million	111.fixed.csv	601	corporate_number_invalid_shape	1.13E+12	山中産業株式会社
unit_million	111.fixed.csv	602	corporate_number_invalid_shape	4.13E+12	キョーワファシリティーズ株式会社
unit_million	111.fixed.csv	603	corporate_number_invalid_shape	7.13E+12	イコン株式会社
unit_million	111.fixed.csv	604	corporate_number_invalid_shape	7.13E+12	株式会社クリーントピアぴいぷる北
unit_million	111.fixed.csv	605	corporate_number_invalid_shape	1.13E+12	株式会社はーとふるセゾン
unit_million	111.fixed.csv	606	corporate_number_invalid_shape	7.13E+12	秀和株式会社
unit_million	111.fixed.csv	607	corporate_number_invalid_shape	3.13E+12	株式会社吉川組
unit_million	111.fixed.csv	608	corporate_number_invalid_shape	7.13E+12	嶋田プレシジヨン株式会社
unit_million	111.fixed.csv	609	corporate_number_invalid_shape	6.13E+12	ムラタエンジニアリング株式会社
unit_million	111.fixed.csv	610	corporate_number_invalid_shape	6.13E+12	株式会社横綱東海
unit_million	111.fixed.csv	611	corporate_number_invalid_shape	8.13E+12	葵源商事株式会社
unit_million	111.fixed.csv	612	corporate_number_invalid_shape	4.13E+12	有限会社富士警備保障
unit_million	111.fixed.csv	613	corporate_number_invalid_shape	3.13E+12	株式会社東山堂
unit_million	111.fixed.csv	614	corporate_number_invalid_shape	1.13E+12	株式会社大栄製作所
unit_million	111.fixed.csv	615	corporate_number_invalid_shape	1.13E+12	株式会社しょうざん
unit_million	111.fixed.csv	616	corporate_number_invalid_shape	6.13E+12	株式会社ふくじゅ
unit_million	111.fixed.csv	617	corporate_number_invalid_shape	4.13E+12	株式会社京都放送
unit_million	111.fixed.csv	618	corporate_number_invalid_shape	8.13E+12	京都新聞企画事業株式会社
unit_million	111.fixed.csv	619	corporate_number_invalid_shape	4.13E+12	株式会社かつら木材センター
unit_million	111.fixed.csv	620	corporate_number_invalid_shape	9.13E+12	株式会社淡交社
unit_million	111.fixed.csv	621	corporate_number_invalid_shape	6.13E+12	株式会社ユーズ
unit_million	111.fixed.csv	622	corporate_number_invalid_shape	9.13E+12	株式会社やる気
unit_million	111.fixed.csv	623	corporate_number_invalid_shape	9.13E+12	辻井木材センター株式会社
unit_million	111.fixed.csv	624	corporate_number_invalid_shape	9.13E+12	株式会社俵屋吉富
unit_million	111.fixed.csv	625	corporate_number_invalid_shape	8.13E+12	社会福祉法人緑寿会
unit_million	111.fixed.csv	626	corporate_number_invalid_shape	7.13E+12	株式会社リュウコドウ
unit_million	111.fixed.csv	627	corporate_number_invalid_shape	5.13E+12	京都エレベータ株式会社
unit_million	111.fixed.csv	628	corporate_number_invalid_shape	7.13E+12	株式会社ラジルマ
unit_million	111.fixed.csv	629	corporate_number_invalid_shape	2.13E+12	森敬株式会社
unit_million	111.fixed.csv	630	corporate_number_invalid_shape	3.13E+12	株式会社トキワビル
unit_million	111.fixed.csv	631	corporate_number_invalid_shape	9.13E+12	国土警備保障株式会社
unit_million	111.fixed.csv	632	corporate_number_invalid_shape	3.13E+12	株式会社京都洛西予備校
unit_million	111.fixed.csv	633	corporate_number_invalid_shape	2.13E+12	株式会社竹村製作所
unit_million	111.fixed.csv	634	corporate_number_invalid_shape	1.13E+12	株式会社エリッツ建物管理
unit_million	111.fixed.csv	635	corporate_number_invalid_shape	8.13E+12	クーデションカンパニー株式会社
unit_million	111.fixed.csv	636	corporate_number_invalid_shape	1.13E+12	佐々木化学薬品株式会社
unit_million	111.fixed.csv	637	corporate_number_invalid_shape	7.13E+12	フレンド・フーズ有限会社
unit_million	111.fixed.csv	638	corporate_number_invalid_shape	5.13E+12	株式会社ホスピタルサービス
unit_million	111.fixed.csv	639	corporate_number_invalid_shape	5.13E+12	株式会社本田味噌本店
unit_million	111.fixed.csv	640	corporate_number_invalid_shape	8.13E+12	エニック株式会社
unit_million	111.fixed.csv	641	corporate_number_invalid_shape	2.13E+12	社会福祉法人北野健寿会
unit_million	111.fixed.csv	642	corporate_number_invalid_shape	8.13E+12	都製?株式会社
unit_million	111.fixed.csv	643	corporate_number_invalid_shape	1.13E+12	株式会社ダイワ・セキュリティー・システム
unit_million	111.fixed.csv	644	corporate_number_invalid_shape	2.13E+12	サンパルコ株式会社
unit_million	111.fixed.csv	645	corporate_number_invalid_shape	4.13E+12	株式会社ジェー・ピー・シー
unit_million	111.fixed.csv	646	corporate_number_invalid_shape	1.13E+12	日本いのちの花協会有限会社
unit_million	111.fixed.csv	647	corporate_number_invalid_shape	4.13E+12	エンゼル工業株式会社
unit_million	111.fixed.csv	648	corporate_number_invalid_shape	4.13E+12	中央技研株式会社
unit_million	111.fixed.csv	649	corporate_number_invalid_shape	5.13E+12	京山株式会社
unit_million	111.fixed.csv	650	corporate_number_invalid_shape	5.13E+12	株式会社砂崎製作所
unit_million	111.fixed.csv	651	corporate_number_invalid_shape	6.13E+12	寿フォーム印刷株式会社
unit_million	111.fixed.csv	652	corporate_number_invalid_shape	1.13E+12	前川化学工業株式会社
unit_million	111.fixed.csv	653	corporate_number_invalid_shape	1.13E+12	株式会社永楽屋
unit_million	111.fixed.csv	654	corporate_number_invalid_shape	8.13E+12	株式会社ファーレン古都
unit_million	111.fixed.csv	655	corporate_number_invalid_shape	2.13E+12	株式会社山中精工所
unit_million	111.fixed.csv	656	corporate_number_invalid_shape	6.13E+12	株式会社宝池自動車教習所
unit_million	111.fixed.csv	657	corporate_number_invalid_shape	8.13E+12	株式会社円居
unit_million	111.fixed.csv	658	corporate_number_invalid_shape	2.13E+12	株式会社山田松香木店
unit_million	111.fixed.csv	659	corporate_number_invalid_shape	1.13E+12	三栄メディシス株式会社
unit_million	111.fixed.csv	660	corporate_number_invalid_shape	9.13E+12	ケイ・アンド・プラン株式会社
unit_million	111.fixed.csv	661	corporate_number_invalid_shape	7.13E+12	株式会社モーリス
unit_million	111.fixed.csv	662	corporate_number_invalid_shape	5.13E+12	信和化工株式会社
unit_million	111.fixed.csv	663	corporate_number_invalid_shape	6.13E+12	渡文株式会社
unit_million	111.fixed.csv	664	corporate_number_invalid_shape	8.13E+12	株式会社ウエダ
unit_million	111.fixed.csv	665	corporate_number_invalid_shape	7.13E+12	有限会社とようけ屋
unit_million	111.fixed.csv	666	corporate_number_invalid_shape	2.13E+12	清水長金属工業株式会社
unit_million	111.fixed.csv	667	corporate_number_invalid_shape	2.13E+12	社会福祉法人平安養育院
unit_million	111.fixed.csv	668	corporate_number_invalid_shape	9.13E+12	株式会社DSC
unit_million	111.fixed.csv	669	corporate_number_invalid_shape	8.13E+12	木下紙業株式会社
unit_million	111.fixed.csv	670	corporate_number_invalid_shape	1.13E+12	株式会社光悦
unit_million	111.fixed.csv	671	corporate_number_invalid_shape	1.13E+12	株式会社傳來工房
unit_million	111.fixed.csv	672	corporate_number_invalid_shape	8.13E+12	共栄印刷紙業株式会社
unit_million	111.fixed.csv	673	corporate_number_invalid_shape	8.13E+12	株式会社渡月亭
unit_million	111.fixed.csv	674	corporate_number_invalid_shape	2.13E+12	株式会社トヨペットステーション山科
unit_million	111.fixed.csv	675	corporate_number_invalid_shape	7.13E+12	株式会社山科自動車教習所
unit_million	111.fixed.csv	676	corporate_number_invalid_shape	8.13E+12	株式会社ホンダ京都
unit_million	111.fixed.csv	677	corporate_number_invalid_shape	7.13E+12	内外特殊染工株式会社
unit_million	111.fixed.csv	678	corporate_number_invalid_shape	1.13E+12	株式会社エイリン
unit_million	111.fixed.csv	679	corporate_number_invalid_shape	6.16E+12	鹿野産業株式会社
unit_million	111.fixed.csv	680	corporate_number_invalid_shape	8.13E+12	株式会社京タンス店
unit_million	111.fixed.csv	681	corporate_number_invalid_shape	5.13E+12	株式会社たにぐち
unit_million	111.fixed.csv	682	corporate_number_invalid_shape	1.13E+12	京滋興産株式会社
unit_million	111.fixed.csv	683	corporate_number_invalid_shape	9.13E+12	社会福祉法人大照学園
unit_million	111.fixed.csv	684	corporate_number_invalid_shape	4.13E+12	クラウン物流株式会社
unit_million	111.fixed.csv	685	corporate_number_invalid_shape	1.13E+12	株式会社中川紙宗
unit_million	111.fixed.csv	686	corporate_number_invalid_shape	9.13E+12	牧草総合設計株式会社
unit_million	111.fixed.csv	687	corporate_number_invalid_shape	8.13E+12	株式会社ウエルネスプラザ
unit_million	111.fixed.csv	688	corporate_number_invalid_shape	1.13E+12	株式会社京鐘
unit_million	111.fixed.csv	689	corporate_number_invalid_shape	9.13E+12	宮建工業株式会社
unit_million	111.fixed.csv	690	corporate_number_invalid_shape	5.13E+12	映光産業株式会社
unit_million	111.fixed.csv	691	corporate_number_invalid_shape	5.13E+12	株式会社山本精機製作所
unit_million	111.fixed.csv	692	corporate_number_invalid_shape	3.13E+12	株式会社ビバ
unit_million	111.fixed.csv	693	corporate_number_invalid_shape	9.13E+12	株式会社さくら
unit_million	111.fixed.csv	694	corporate_number_invalid_shape	9.13E+12	吉井石油株式会社
unit_million	111.fixed.csv	695	corporate_number_invalid_shape	8.13E+12	株式会社小林造園
unit_million	111.fixed.csv	696	corporate_number_invalid_shape	8.13E+12	株式会社旭金属
unit_million	111.fixed.csv	697	corporate_number_invalid_shape	3.13E+12	株式会社山田製油
unit_million	111.fixed.csv	698	corporate_number_invalid_shape	9.13E+12	上田清掃株式会社
unit_million	111.fixed.csv	699	corporate_number_invalid_shape	4.13E+12	株式会社西川製作所
unit_million	111.fixed.csv	700	corporate_number_invalid_shape	2.13E+12	京都茶の蔵株式会社
unit_million	111.fixed.csv	701	corporate_number_invalid_shape	1.12E+12	ティーエムシー株式会社
unit_million	111.fixed.csv	702	corporate_number_invalid_shape	3.13E+12	株式会社あゆみブライダル
unit_million	111.fixed.csv	703	corporate_number_invalid_shape	9.13E+12	竹中オプトニック株式会社
unit_million	111.fixed.csv	704	corporate_number_invalid_shape	6.13E+12	株式会社YAMAMURA
unit_million	111.fixed.csv	705	corporate_number_invalid_shape	3.13E+12	株式会社長村組
unit_million	111.fixed.csv	706	corporate_number_invalid_shape	8.13E+12	株式会社共盛輸送
unit_million	111.fixed.csv	707	corporate_number_invalid_shape	6.13E+12	丸三冷蔵株式会社
unit_million	111.fixed.csv	708	corporate_number_invalid_shape	5.13E+12	ファステック株式会社
unit_million	111.fixed.csv	709	corporate_number_invalid_shape	7.13E+12	株式会社森高ローラ製作所
unit_million	111.fixed.csv	710	corporate_number_invalid_shape	5.13E+12	株式会社思文閣
unit_million	111.fixed.csv	711	corporate_number_invalid_shape	7.13E+12	市川甚商事株式会社
unit_million	111.fixed.csv	712	corporate_number_invalid_shape	4.13E+12	株式会社旭技研
unit_million	111.fixed.csv	713	corporate_number_invalid_shape	3.13E+12	株式会社ジイケイ京都
unit_million	111.fixed.csv	714	corporate_number_invalid_shape	8.13E+12	有限会社デイジー・ヒル
unit_million	111.fixed.csv	715	corporate_number_invalid_shape	4.13E+12	株式会社ボディーショップオクムラ
unit_million	111.fixed.csv	716	corporate_number_invalid_shape	9.13E+12	株式会社タナベ
unit_million	111.fixed.csv	717	corporate_number_invalid_shape	8.13E+12	株式会社ソフトディバイス
unit_million	111.fixed.csv	718	corporate_number_invalid_shape	4.13E+12	株式会社服部食品
unit_million	111.fixed.csv	719	corporate_number_invalid_shape	3.13E+12	株式会社藤岡製作所
unit_million	111.fixed.csv	720	corporate_number_invalid_shape	6.13E+12	有限会社リファイン
unit_million	111.fixed.csv	721	corporate_number_invalid_shape	9.13E+12	株式会社田中電機製作所
unit_million	111.fixed.csv	722	corporate_number_invalid_shape	9.13E+12	藤原製本株式会社
unit_million	111.fixed.csv	723	corporate_number_invalid_shape	1.13E+12	株式会社近畿レントゲン工業社
unit_million	111.fixed.csv	724	corporate_number_invalid_shape	8.13E+12	株式会社コスギ
unit_million	111.fixed.csv	725	corporate_number_invalid_shape	3.13E+12	ユアサ化成株式会社
unit_million	111.fixed.csv	726	corporate_number_invalid_shape	3.13E+12	アデックスエール株式会社
unit_million	111.fixed.csv	727	corporate_number_invalid_shape	9.13E+12	株式会社岩井商会
unit_million	111.fixed.csv	728	corporate_number_invalid_shape	3.13E+12	株式会社イマジン
unit_million	111.fixed.csv	729	corporate_number_invalid_shape	3.13E+12	株式会社八代目儀兵衛
unit_million	111.fixed.csv	730	corporate_number_invalid_shape	3.13E+12	株式会社ステップ
unit_million	111.fixed.csv	731	corporate_number_invalid_shape	5.13E+12	株式会社藤原電機製作所
unit_million	111.fixed.csv	732	corporate_number_invalid_shape	8.13E+12	株式会社羽賀
unit_million	111.fixed.csv	733	corporate_number_invalid_shape	1.13E+12	有限会社BESTPLAY
unit_million	111.fixed.csv	734	corporate_number_invalid_shape	9.13E+12	株式会社WorldLink&Company
unit_million	111.fixed.csv	735	corporate_number_invalid_shape	9.13E+12	京都美術化工株式会社
unit_million	111.fixed.csv	736	corporate_number_invalid_shape	2.13E+12	株式会社エクザム
unit_million	111.fixed.csv	737	corporate_number_invalid_shape	5.13E+12	大橋商事株式会社
unit_million	111.fixed.csv	738	corporate_number_invalid_shape	8.13E+12	社会福祉法人保健福祉の会
unit_million	111.fixed.csv	739	corporate_number_invalid_shape	3.13E+12	都スクリーン株式会社
unit_million	111.fixed.csv	740	corporate_number_invalid_shape	1.13E+12	株式会社リーフ
unit_million	111.fixed.csv	741	corporate_number_invalid_shape	6.13E+12	株式会社中央精器
unit_million	111.fixed.csv	742	corporate_number_invalid_shape	6.13E+12	オフィスティ・エヌ・エス株式会社
unit_million	111.fixed.csv	743	corporate_number_invalid_shape	6.13E+12	株式会社アトリエCasha
unit_million	111.fixed.csv	744	corporate_number_invalid_shape	2.13E+12	株式会社平澤商店
unit_million	111.fixed.csv	745	corporate_number_invalid_shape	2.13E+12	株式会社アクシスデザインパーク
unit_million	111.fixed.csv	746	corporate_number_invalid_shape	4.13E+12	樋口造園株式会社
unit_million	111.fixed.csv	747	corporate_number_invalid_shape	7.13E+12	株式会社京都民際
unit_million	111.fixed.csv	748	corporate_number_invalid_shape	3.13E+12	桐田機工株式会社
unit_million	111.fixed.csv	749	corporate_number_invalid_shape	7.13E+12	株式会社中島製作所
unit_million	111.fixed.csv	750	corporate_number_invalid_shape	8.13E+12	株式会社久保村製作所
unit_million	111.fixed.csv	751	corporate_number_invalid_shape	5.13E+12	西田染工株式会社
unit_million	111.fixed.csv	752	corporate_number_invalid_shape	3.13E+12	株式会社関製菓本舗
unit_million	111.fixed.csv	753	corporate_number_invalid_shape	3.13E+12	株式会社タナカ善
unit_million	111.fixed.csv	754	corporate_number_invalid_shape	2.13E+12	共進精機株式会社
unit_million	111.fixed.csv	755	corporate_number_invalid_shape	7.13E+12	竹中システム機器株式会社
unit_million	111.fixed.csv	756	corporate_number_invalid_shape	5.13E+12	エフシステム株式会社
unit_million	111.fixed.csv	757	corporate_number_invalid_shape	6.13E+12	株式会社平安オート
unit_million	111.fixed.csv	758	corporate_number_invalid_shape	3.13E+12	メディアマックスジャパン株式会社
unit_million	111.fixed.csv	759	corporate_number_invalid_shape	9.13E+12	株式会社北大路書房
unit_million	111.fixed.csv	760	corporate_number_invalid_shape	6.13E+12	株式会社矢代仁
unit_million	111.fixed.csv	761	corporate_number_invalid_shape	7.13E+12	株式会社インデンスタイル
unit_million	111.fixed.csv	762	corporate_number_invalid_shape	9.13E+12	株式会社KOYO熱錬
unit_million	111.fixed.csv	763	corporate_number_invalid_shape	1.13E+12	室金物株式会社
unit_million	111.fixed.csv	764	corporate_number_invalid_shape	8.13E+12	菱光エンジニアリング株式会社
unit_million	111.fixed.csv	765	corporate_number_invalid_shape	4.13E+12	三和金属工業株式会社
unit_million	111.fixed.csv	766	corporate_number_invalid_shape	4.13E+12	宮本樹脂工業株式会社
unit_million	111.fixed.csv	767	corporate_number_invalid_shape	4.13E+12	株式会社井筒装束店
unit_million	111.fixed.csv	768	corporate_number_invalid_shape	5.13E+12	株式会社ジェイ・エム
unit_million	111.fixed.csv	769	corporate_number_invalid_shape	7.13E+12	有限会社加島
unit_million	111.fixed.csv	770	corporate_number_invalid_shape	4.13E+12	大村工業株式会社
unit_million	111.fixed.csv	771	corporate_number_invalid_shape	6.13E+12	株式会社坂下鉄工所
unit_million	111.fixed.csv	772	corporate_number_invalid_shape	9.13E+12	株式会社茨木春草園
unit_million	111.fixed.csv	773	corporate_number_invalid_shape	2.13E+12	株式会社ベネセーレ
unit_million	111.fixed.csv	774	corporate_number_invalid_shape	9.13E+12	三谷商事株式会社
unit_million	111.fixed.csv	775	corporate_number_invalid_shape	6.13E+12	株式会社松永文商店
unit_million	111.fixed.csv	776	corporate_number_invalid_shape	9.13E+12	カトーテック株式会社
unit_million	111.fixed.csv	777	corporate_number_invalid_shape	4.13E+12	株式会社JHS
unit_million	111.fixed.csv	778	corporate_number_invalid_shape	6.13E+12	オリソー物流株式会社
unit_million	111.fixed.csv	779	corporate_number_invalid_shape	2.13E+12	京阪空調工業株式会社
unit_million	111.fixed.csv	780	corporate_number_invalid_shape	8.13E+12	伊藤精工株式会社
unit_million	111.fixed.csv	781	corporate_number_invalid_shape	3.13E+12	きんらんや小野内株式会社
unit_million	111.fixed.csv	782	corporate_number_invalid_shape	9.13E+12	株式会社アール・エー・キュー
unit_million	111.fixed.csv	783	corporate_number_invalid_shape	4.13E+12	株式会社テスパック
unit_million	111.fixed.csv	784	corporate_number_invalid_shape	9.13E+12	山市電機株式会社
unit_million	111.fixed.csv	785	corporate_number_invalid_shape	7.13E+12	日本被服工業株式会社
unit_million	111.fixed.csv	786	corporate_number_invalid_shape	3.13E+12	有限会社富士コーポレーション
unit_million	111.fixed.csv	787	corporate_number_invalid_shape	2.13E+12	DXHUB株式会社
unit_million	111.fixed.csv	788	corporate_number_invalid_shape	2.13E+12	北洞株式会社
unit_million	111.fixed.csv	789	corporate_number_invalid_shape	9.13E+12	株式会社一彰
unit_million	111.fixed.csv	790	corporate_number_invalid_shape	7.13E+12	株式会社橋本商会
unit_million	111.fixed.csv	791	corporate_number_invalid_shape	9.12E+12	ミラクシアエッジテクノロジー株式会社
unit_million	111.fixed.csv	792	corporate_number_invalid_shape	1.13E+12	株式会社電装工業
unit_million	111.fixed.csv	793	corporate_number_invalid_shape	7.13E+12	株式会社レクラン
unit_million	111.fixed.csv	794	corporate_number_invalid_shape	2.13E+12	株式会社新岩村電機製作所
unit_million	111.fixed.csv	795	corporate_number_invalid_shape	5.13E+12	有限会社画箋堂
unit_million	111.fixed.csv	796	corporate_number_invalid_shape	1.13E+12	サンセイ医療器材株式会社
unit_million	111.fixed.csv	797	corporate_number_invalid_shape	6.13E+12	株式会社ShinmeiDelica
unit_million	111.fixed.csv	798	corporate_number_invalid_shape	8.13E+12	株式会社イー・シー・ピー
unit_million	111.fixed.csv	799	corporate_number_invalid_shape	2.13E+12	株式会社ユビックス
unit_million	111.fixed.csv	800	corporate_number_invalid_shape	9.13E+12	アプナップ株式会社
unit_million	111.fixed.csv	801	corporate_number_invalid_shape	1.13E+12	サンキョウプラテック株式会社
